Borough,Census Tract,Population
Manhattan,029500,6941
Manhattan,029700,161
Manhattan,029900,3834
Manhattan,030300,3753
Manhattan,030700,3434
Manhattan,030900,8463
Manhattan,031100,2
Manhattan,031703,7709
Manhattan,031704,5677
Manhattan,031900,11
Queens,000100,4949
Queens,000200,2829
Queens,000400,4413
Queens,000600,3729
Queens,000700,4790
Queens,000800,3360
Queens,001000,3502
Queens,001200,3871
Queens,001400,3683
Queens,001600,2831
Queens,001800,2931
Queens,001900,1076
Queens,002000,1797
Queens,002200,2077
Queens,002400,2145
Queens,002500,7571
Queens,002600,2055
Queens,002800,3033
Queens,003000,1399
Queens,003100,1388
Queens,003200,1504
Queens,003300,2474
Queens,003400,2201
Queens,003600,3295
Queens,003700,0
Queens,003800,2287
Queens,003900,1592
Queens,004001,2134
Queens,004002,1270
Queens,004200,4120
Queens,004300,2437
Queens,004401,3500
Queens,004500,2975
Queens,004700,3984
Queens,005000,29
Queens,005100,2231
Queens,005200,2751
Queens,005300,5340
Queens,005400,5257
Queens,005500,1067
Queens,005700,4321
Queens,005800,5414
Queens,005900,4169
Queens,006100,5644
Queens,006201,5128
Queens,006202,6253
Queens,006300,5949
Queens,006501,3676
Queens,006502,3853
Queens,006900,4611
Queens,007100,3963
Queens,007300,4231
Queens,007500,4116
Queens,007700,1478
Queens,007900,3493
Queens,008100,1188
Queens,008300,2950
Queens,008500,1270
Queens,008600,2811
Queens,008700,4582
Queens,008800,3095
Queens,009100,2796
Queens,009400,2834
Queens,009500,2289
Queens,009600,3135
Queens,009700,3580
Queens,009800,2688
Queens,009900,3
Queens,010000,3571
Queens,010100,2552
Queens,010200,2677
Queens,010300,3934
Queens,010400,3147
Queens,010500,4244
Queens,010600,3427
Queens,010701,0
Queens,010800,2980
Queens,011000,3075
Queens,011100,3050
Queens,011200,2358
Queens,011300,4234
Queens,011400,1330
Queens,011500,2325
Queens,011600,2178
Queens,011700,3848
Queens,011800,2628
Queens,011900,1701
Queens,012000,2487
Queens,012100,2064
Queens,012200,2971
Queens,012301,2910
Queens,012400,2914
Queens,012500,1662
Queens,012601,2413
Queens,012602,2578
Queens,012800,2030
Queens,013000,1745
Queens,013200,1772
Queens,013400,5474
Queens,013500,1411
Queens,013600,1972
Queens,013700,1579
Queens,013800,3604
Queens,014000,3705
Queens,014100,1621
Queens,014201,4348
Queens,014202,2838
Queens,014300,4065
Queens,014400,2109
Queens,014500,2246
Queens,014700,3054
Queens,014800,2265
Queens,014900,2674
Queens,015000,2458
Queens,015100,2794
Queens,015200,2721
Queens,015300,2145
Queens,015400,2333
Queens,015500,2251
Queens,015600,3218
Queens,015700,1543
Queens,015801,3737
Queens,015802,4398
Queens,015900,4136
Queens,016100,2377
Queens,016300,4382
Queens,016400,3313
Queens,016600,3278
Queens,016800,2684
Queens,016900,5539
Queens,017000,2600
Queens,017100,8
Queens,017200,2101
Queens,017400,2244
Queens,017600,2143
Queens,017800,1925
Queens,017900,1054
Queens,018000,1090
Queens,018101,4090
Queens,018102,3928
Queens,018200,2267
Queens,018300,6031
Queens,018401,2054
Queens,018402,2223
Queens,018501,3611
Queens,018502,3633
Queens,018600,1623
Queens,018700,3088
Queens,018800,1236
Queens,018900,3492
Queens,019000,1969
Queens,019200,1914
Queens,019400,2628
Queens,019600,2643
Queens,019800,2930
Queens,019900,1028
Queens,020200,1387
Queens,020400,2098
Queens,020500,1202
Queens,020600,1712
Queens,020800,2539
Queens,021200,2754
Queens,021400,6194
Queens,021600,4016
Queens,021900,7
Queens,022001,6074
Queens,022002,5569
Queens,022900,27
Queens,023000,1795
Queens,023200,5090
Queens,023500,8278
Queens,023600,2638
Queens,023800,5101
Queens,024000,5464
Queens,024300,5440
Queens,024500,4942
Queens,024600,0
Queens,024700,1509
Queens,024900,5546
Queens,025100,5720
Queens,025301,4591
Queens,025302,2876
Queens,025400,8207
Queens,025500,1507
Queens,025700,1542
Queens,025800,1978
Queens,025900,3516
Queens,026000,2339
Queens,026100,7414
Queens,026200,1465
Queens,026300,6220
Queens,026400,2257
Queens,026500,4494
Queens,026600,1755
Queens,026700,6002
Queens,026901,5304
Queens,026902,4444
Queens,027000,1647
Queens,027100,8726
Queens,027200,1846
Queens,027300,8631
Queens,027400,1735
Queens,027500,6887
Queens,027600,1165
Queens,027700,8757
Queens,027800,2256
Queens,027900,6317
Queens,028000,1551
Queens,028100,5722
Queens,028200,1545
Queens,028300,7415
Queens,028400,3438
Queens,028500,4729
Queens,028700,6232
Queens,028800,4230
Queens,028900,5176
Queens,029100,7039
Queens,029300,1351
Queens,029400,6664
Queens,029500,3670
Queens,029700,2162
Queens,029900,0
Queens,030600,4213
Queens,030902,7992
Queens,030903,6743
Queens,030904,3712
Queens,031700,6151
Queens,032000,4645
Queens,032700,4255
Queens,032800,2409
Queens,032900,4018
Queens,033000,6170
Queens,033100,0
Queens,033401,3128
Queens,033402,12575
Queens,033700,3619
Queens,033900,3400
Queens,034700,3268
Queens,035100,4240
Queens,035200,2414
Queens,035300,2690
Queens,035700,4947
Queens,035800,3927
Queens,036100,2426
Queens,036300,2397
Queens,036500,3885
Queens,036600,2592
Queens,036700,2676
Queens,036800,2362
Queens,037100,1597
Queens,037300,2532
Queens,037500,3783
Queens,037600,5598
Queens,037700,4227
Queens,037900,6214
Queens,038100,6808
Queens,038301,0
Queens,038302,56
Queens,038400,2333
Queens,039400,2814
Queens,039800,1657
Queens,039900,4132
Queens,040000,1267
Queens,040100,7527
Queens,040200,1368
Queens,040300,6777
Queens,040400,3918
Queens,040500,3303
Queens,040700,8304
Queens,040900,5094
Queens,041100,3947
Queens,041300,4464
Queens,041400,4033
Queens,041500,4278
Queens,042400,2161
Queens,042600,512
Queens,042700,4604
Queens,043200,1166
Queens,043400,1956
Queens,043701,3381
Queens,043702,6476
Queens,043900,4790
Queens,044000,3669
Queens,044301,4033
Queens,044302,5223
Queens,044400,3236
Queens,044601,3367
Queens,044602,4596
Queens,044800,2571
Queens,045000,1943
Queens,045200,1153
Queens,045400,4773
Queens,045500,12330
Queens,045600,1338
Queens,045700,3355
Queens,045800,2016
Queens,045900,3975
Queens,046000,6006
Queens,046100,3089
Queens,046200,7296
Queens,046300,4284
Queens,046400,1643
Queens,046500,4247
Queens,046600,3058
Queens,046700,7112
Queens,046800,3829
Queens,046900,8570
Queens,047000,3247
Queens,047100,4425
Queens,047200,3760
Queens,047300,3997
Queens,047500,4835
Queens,047600,1326
Queens,047800,5294
Queens,047900,5456
Queens,048000,2506
Queens,048100,6781
Queens,048200,1452
Queens,048300,4047
Queens,048400,4979
Queens,048500,4598
Queens,048900,1486
Queens,049200,4750
Queens,049301,2134
Queens,049302,2811
Queens,049500,1358
Queens,049600,3030
Queens,049700,3021
Queens,049900,5071
Queens,050000,4323
Queens,050201,1410
Queens,050202,1344
Queens,050400,1831
Queens,050500,1657
Queens,050600,1553
Queens,050700,3442
Queens,050800,1837
Queens,051000,1540
Queens,051100,2097
Queens,051200,2619
Queens,051300,2367
Queens,051500,2852
Queens,051600,1866
Queens,051700,1957
Queens,051800,1931
Queens,052000,1521
Queens,052100,1983
Queens,052200,1532
Queens,052400,1739
Queens,052500,2063
Queens,052600,1802
Queens,052800,1442
Queens,053000,2240
Queens,053100,3114
Queens,053200,1675
Queens,053401,1907
Queens,053500,1123
Queens,053601,1577
Queens,053800,1755
Queens,053900,4147
Queens,054000,4222
Queens,054200,5074
Queens,054500,3722
Queens,054700,4643
Queens,054800,2319
Queens,054900,5308
Queens,055100,4573
Queens,055200,3064
Queens,055300,2454
Queens,055400,2303
Queens,055500,2147
Queens,055600,2153
Queens,055700,3915
Queens,055800,1732
Queens,055900,1217
Queens,056000,1647
Queens,056100,73
Queens,056200,1517
Queens,056400,1783
Queens,056500,1567
Queens,056600,1487
Queens,056700,4574
Queens,056800,4550
Queens,057700,3625
Queens,057900,1592
Queens,058000,3641
Queens,058100,2662
Queens,058200,4490
Queens,058300,3254
Queens,058500,4062
Queens,058700,3296
Queens,058900,4196
Queens,059000,1074
Queens,059100,5826
Queens,059200,1280
Queens,059300,3881
Queens,059400,1537
Queens,059500,4700
Queens,059600,1304
Queens,059800,1643
Queens,059900,1525
Queens,060000,1056
Queens,060100,2111
Queens,060300,1706
Queens,060600,1381
Queens,060701,25
Queens,060800,1413
Queens,061000,1268
Queens,061200,1597
Queens,061301,5295
Queens,061302,19
Queens,061400,1234
Queens,061601,2180
Queens,061602,1152
Queens,061800,1583
Queens,061900,2783
Queens,062000,1440
Queens,062100,2746
Queens,062200,1983
Queens,062300,1789
Queens,062400,1
Queens,062500,2388
Queens,062600,2620
Queens,062700,2879
Queens,062900,2782
Queens,063000,1579
Queens,063200,2134
Queens,063301,1416
Queens,063302,1476
Queens,063500,2513
Queens,063700,3148
Queens,063800,3425
Queens,063900,2747
Queens,064101,1960
Queens,064102,113
Queens,064500,1979
Queens,064600,2829
Queens,065000,2650
Queens,065400,2788
Queens,065501,0
Queens,065600,4853
Queens,065702,1675
Queens,065703,2597
Queens,065900,1666
Queens,066000,3233
Queens,066100,1495
Queens,066300,2601
Queens,066400,9612
Queens,066501,3275
Queens,066701,2575
Queens,066900,1706
Queens,067100,2100
Queens,067700,1786
Queens,067900,4094
Queens,068000,4708
Queens,068200,1102
Queens,068300,4210
Queens,068700,4630
Queens,069000,3252
Queens,069300,2883
Queens,069400,3314
Queens,069500,2128
Queens,069701,3616
Queens,069702,3911
Queens,070300,2010
Queens,070700,2303
Queens,070900,2483
Queens,071100,5272
Queens,071303,4973
Queens,071304,6136
Queens,071305,4871
Queens,071306,5811
Queens,071600,0
Queens,071701,5161
Queens,071702,3921
Queens,071900,2630
Queens,072100,4963
Queens,072300,2127
Queens,072900,1363
Queens,073100,1515
Queens,073700,2042
Queens,073900,5028
Queens,074100,3015
Queens,074300,4221
Queens,074500,3571
Queens,074700,3386
Queens,074900,1453
Queens,075701,4678
Queens,075702,4481
Queens,076901,4056
Queens,076902,1371
Queens,077300,2234
Queens,077500,2273
Queens,077902,5263
Queens,077903,2972
Queens,077904,6155
Queens,077905,2455
Queens,077906,3633
Queens,077907,3193
Queens,077908,3755
Queens,078800,1818
Queens,079000,2549
Queens,079200,2280
Queens,079300,1
Queens,079701,7055
Queens,079702,4502
Queens,079900,3425
Queens,080301,4382
Queens,080302,3504
Queens,080900,6850
Queens,081400,3543
Queens,081800,3478
Queens,083700,5388
Queens,083800,4970
Queens,084000,6478
Queens,084500,5318
Queens,084601,2730
Queens,084602,1053
Queens,084900,7642
Queens,085300,5764
Queens,085500,6649
Queens,085700,5953
Queens,085900,5873
Queens,086100,2370
Queens,086300,7277
Queens,086400,2634
Queens,086500,4514
Queens,086900,2131
Queens,087100,1752
Queens,088400,7337
Queens,088901,10266
Queens,089200,7430
Queens,090700,1355
Queens,091601,4079
Queens,091602,0
Queens,091800,17
Queens,091900,5766
Queens,092200,2206
Queens,092500,3681
Queens,092800,3246
Queens,092900,6496
Queens,093401,3789
Queens,093402,3657
Queens,093800,5218
Queens,093900,4400
Queens,094201,3380
Queens,094202,4700
Queens,094203,5369
Queens,094500,3971
Queens,094700,2577
Queens,095400,5368
Queens,096400,4441
Queens,097202,2795
Queens,097203,6865
Queens,097204,3544
Queens,097300,2016
Queens,098100,2249
Queens,098700,2444
Queens,099100,6507
Queens,099200,3803
Queens,099701,2670
Queens,099703,3892
Queens,099704,6868
Queens,099705,2632
Queens,099801,7608
Queens,099802,5283
Queens,099900,0
Queens,100801,2327
Queens,100802,8106
Queens,101001,9943
Queens,101002,4138
Queens,101700,5689
Queens,102900,3319
Queens,103201,6456
Queens,103202,6197
Queens,103300,4116
Queens,103900,6151
Queens,104700,7314
Queens,105900,3556
Queens,107201,2443
Queens,107202,0
Queens,108500,2613
Queens,109300,3034
Queens,109700,1887
Queens,109900,3277
Queens,111300,2559
Queens,112300,2102
Queens,112900,2242
Queens,113300,1537
Queens,113900,3322
Queens,114100,2406
Queens,114700,1673
Queens,115100,1116
Queens,115500,2114
Queens,115700,3388
Queens,115900,3991
Queens,116100,4589
Queens,116300,9104
Queens,116700,2067
Queens,117100,2743
Queens,117500,4990
Queens,118100,1840
Queens,118500,2114
Queens,118700,2521
Queens,118900,2468
Queens,119100,3273
Queens,119300,2252
Queens,119500,1349
Queens,119900,1507
Queens,120100,1668
Queens,120300,1642
Queens,120500,3024
Queens,120700,2794
Queens,121100,0
Queens,121500,4101
Queens,122300,3533
Queens,122701,10910
Queens,122702,6427
Queens,124100,3897
Queens,124700,3550
Queens,125700,3203
Queens,126500,1660
Queens,126700,4057
Queens,127700,3633
Queens,128300,73
Queens,129102,3341
Queens,129103,3566
Queens,129104,4102
Queens,130100,3791
Queens,133300,3679
Queens,133900,1302
Queens,134100,3259
Queens,134700,9572
Queens,136700,5879
Queens,137700,6606
Queens,138501,4743
Queens,138502,72
Queens,139900,1744
Queens,140300,2302
Queens,140901,914
Queens,140902,2603
Queens,141700,4475
Queens,142900,3624
Queens,143500,2199
Queens,144100,2926
Queens,144700,2927
Queens,145101,1360
Queens,145102,2468
Queens,145900,2772
Queens,146300,3000
Queens,146700,2736
Queens,147100,3341
Queens,147900,4241
Queens,148300,2863
Queens,150701,2930
Queens,150702,3178
Queens,152901,6401
Queens,152902,5126
Queens,155101,1806
Queens,155102,8185
Queens,156700,1790
Queens,157101,7216
Queens,157102,1996
Queens,157901,4800
Queens,157902,3836
Queens,157903,3944
Queens,161700,4297
Queens,162100,6197
Queens,990100,0
Staten Island,000300,1927
Staten Island,000600,2408
Staten Island,000700,4915
Staten Island,000800,5583
Staten Island,000900,2112
Staten Island,001100,3987
Staten Island,001700,1788
Staten Island,001800,731
Staten Island,002001,2504
Staten Island,002002,3258
Staten Island,002100,4236
Staten Island,002700,2217
Staten Island,002900,5207
Staten Island,003300,3402
Staten Island,003600,2510
Staten Island,003900,2197
Staten Island,004000,12998
Staten Island,004700,3863
Staten Island,005000,3847
Staten Island,005900,2635
Staten Island,006400,3550
Staten Island,006700,2758
Staten Island,007000,8525
Staten Island,007400,4693
Staten Island,007500,3914
Staten Island,007700,1535
Staten Island,008100,4301
Staten Island,008900,0
Staten Island,009601,4024
Staten Island,009602,3461
Staten Island,009700,3925
Staten Island,010500,5153
Staten Island,011201,5758
Staten Island,011202,6428
Staten Island,011401,3067
Staten Island,011402,3450
Staten Island,012100,3065
Staten Island,012200,3813
Staten Island,012500,2939
Staten Island,012804,4259
Staten Island,012805,3158
Staten Island,012806,5955
Staten Island,013201,1558
Staten Island,013203,5433
Staten Island,013204,4843
Staten Island,013301,1633
Staten Island,013302,3587
Staten Island,013400,3946
Staten Island,013800,6535
Staten Island,014100,2690
Staten Island,014604,6422
Staten Island,014605,3836
Staten Island,014606,6372
Staten Island,014607,4552
Staten Island,014608,3510
Staten Island,014700,3412
Staten Island,015100,5141
Staten Island,015400,0
Staten Island,015601,6330
Staten Island,015602,3320
Staten Island,015603,4265
Staten Island,016901,2970
Staten Island,017005,4507
Staten Island,017007,4968
Staten Island,017008,7388
Staten Island,017009,4299
Staten Island,017010,8583
Staten Island,017011,4549
Staten Island,017012,4279
Staten Island,017300,2523
Staten Island,017600,4815
Staten Island,017700,7001
Staten Island,018100,2974
Staten Island,018701,1807
Staten Island,018702,7485
Staten Island,018901,5333
Staten Island,018902,5064
Staten Island,019700,1867
Staten Island,019800,6300
Staten Island,020100,3572
Staten Island,020700,6399
Staten Island,020801,8977
Staten Island,020803,6463
Staten Island,020804,5323
Staten Island,021300,5376
Staten Island,022300,2880
Staten Island,022600,8490
Staten Island,022800,105
Staten Island,023100,4683
Staten Island,023900,3250
Staten Island,024401,5823
Staten Island,024402,4259
Staten Island,024700,2702
Staten Island,024800,4741
Staten Island,025100,5714
Staten Island,027301,3820
Staten Island,027302,3667
Staten Island,027702,6193
Staten Island,027704,4108
Staten Island,027705,5351
Staten Island,027706,2950
Staten Island,027900,2137
Staten Island,029102,2953
Staten Island,029103,7245
Staten Island,029104,6735
Staten Island,030301,4929
Staten Island,030302,6369
Staten Island,031901,3265
Staten Island,031902,4848
Staten Island,032300,1250
Staten Island,990100,0
