Borough,Census Tract,Population
Manhattan,29700,161
Manhattan,29900,3834
Manhattan,30300,3753
Manhattan,30700,3434
Manhattan,30900,8463
Manhattan,31100,2
Manhattan,31703,7709
Manhattan,31704,5677
Manhattan,31900,11
Queens,100,4949
Queens,200,2829
Queens,400,4413
Queens,600,3729
Queens,700,4790
Queens,800,3360
Queens,1000,3502
Queens,1200,3871
Queens,1400,3683
Queens,1600,2831
Queens,1800,2931
Queens,1900,1076
Queens,2000,1797
Queens,2200,2077
Queens,2400,2145
Queens,2500,7571
Queens,2600,2055
Queens,2800,3033
Queens,3000,1399
Queens,3100,1388
Queens,3200,1504
Queens,3300,2474
Queens,3400,2201
Queens,3600,3295
Queens,3700,0
Queens,3800,2287
Queens,3900,1592
Queens,4001,2134
Queens,4002,1270
Queens,4200,4120
Queens,4300,2437
Queens,4401,3500
Queens,4500,2975
Queens,4700,3984
Queens,5000,29
Queens,5100,2231
Queens,5200,2751
Queens,5300,5340
Queens,5400,5257
Queens,5500,1067
Queens,5700,4321
Queens,5800,5414
Queens,5900,4169
Queens,6100,5644
Queens,6201,5128
Queens,6202,6253
Queens,6300,5949
Queens,6501,3676
Queens,6502,3853
Queens,6900,4611
Queens,7100,3963
Queens,7300,4231
Queens,7500,4116
Queens,7700,1478
Queens,7900,3493
Queens,8100,1188
Queens,8300,2950
Queens,8500,1270
Queens,8600,2811
Queens,8700,4582
Queens,8800,3095
Queens,9100,2796
Queens,9400,2834
Queens,9500,2289
Queens,9600,3135
Queens,9700,3580
Queens,9800,2688
Queens,9900,3
Queens,10000,3571
Queens,10100,2552
Queens,10200,2677
Queens,10300,3934
Queens,10400,3147
Queens,10500,4244
Queens,10600,3427
Queens,10701,0
Queens,10800,2980
Queens,11000,3075
Queens,11100,3050
Queens,11200,2358
Queens,11300,4234
Queens,11400,1330
Queens,11500,2325
Queens,11600,2178
Queens,11700,3848
Queens,11800,2628
Queens,11900,1701
Queens,12000,2487
Queens,12100,2064
Queens,12200,2971
Queens,12301,2910
Queens,12400,2914
Queens,12500,1662
Queens,12601,2413
Queens,12602,2578
Queens,12800,2030
Queens,13000,1745
Queens,13200,1772
Queens,13400,5474
Queens,13500,1411
Queens,13600,1972
Queens,13700,1579
Queens,13800,3604
Queens,14000,3705
Queens,14100,1621
Queens,14201,4348
Queens,14202,2838
Queens,14300,4065
Queens,14400,2109
Queens,14500,2246
Queens,14700,3054
Queens,14800,2265
Queens,14900,2674
Queens,15000,2458
Queens,15100,2794
Queens,15200,2721
Queens,15300,2145
Queens,15400,2333
Queens,15500,2251
Queens,15600,3218
Queens,15700,1543
Queens,15801,3737
Queens,15802,4398
Queens,15900,4136
Queens,16100,2377
Queens,16300,4382
Queens,16400,3313
Queens,16600,3278
Queens,16800,2684
Queens,16900,5539
Queens,17000,2600
Queens,17100,8
Queens,17200,2101
Queens,17400,2244
Queens,17600,2143
Queens,17800,1925
Queens,17900,1054
Queens,18000,1090
Queens,18101,4090
Queens,18102,3928
Queens,18200,2267
Queens,18300,6031
Queens,18401,2054
Queens,18402,2223
Queens,18501,3611
Queens,18502,3633
Queens,18600,1623
Queens,18700,3088
Queens,18800,1236
Queens,18900,3492
Queens,19000,1969
Queens,19200,1914
Queens,19400,2628
Queens,19600,2643
Queens,19800,2930
Queens,19900,1028
Queens,20200,1387
Queens,20400,2098
Queens,20500,1202
Queens,20600,1712
Queens,20800,2539
Queens,21200,2754
Queens,21400,6194
Queens,21600,4016
Queens,21900,7
Queens,22001,6074
Queens,22002,5569
Queens,22900,27
Queens,23000,1795
Queens,23200,5090
Queens,23500,8278
Queens,23600,2638
Queens,23800,5101
Queens,24000,5464
Queens,24300,5440
Queens,24500,4942
Queens,24600,0
Queens,24700,1509
Queens,24900,5546
Queens,25100,5720
Queens,25301,4591
Queens,25302,2876
Queens,25400,8207
Queens,25500,1507
Queens,25700,1542
Queens,25800,1978
Queens,25900,3516
Queens,26000,2339
Queens,26100,7414
Queens,26200,1465
Queens,26300,6220
Queens,26400,2257
Queens,26500,4494
Queens,26600,1755
Queens,26700,6002
Queens,26901,5304
Queens,26902,4444
Queens,27000,1647
Queens,27100,8726
Queens,27200,1846
Queens,27300,8631
Queens,27400,1735
Queens,27500,6887
Queens,27600,1165
Queens,27700,8757
Queens,27800,2256
Queens,27900,6317
Queens,28000,1551
Queens,28100,5722
Queens,28200,1545
Queens,28300,7415
Queens,28400,3438
Queens,28500,4729
Queens,28700,6232
Queens,28800,4230
Queens,28900,5176
Queens,29100,7039
Queens,29300,1351
Queens,29400,6664
Queens,29500,3670
Queens,29700,2162
Queens,29900,0
Queens,30600,4213
Queens,30902,7992
Queens,30903,6743
Queens,30904,3712
Queens,31700,6151
Queens,32000,4645
Queens,32700,4255
Queens,32800,2409
Queens,32900,4018
Queens,33000,6170
Queens,33100,0
Queens,33401,3128
Queens,33402,12575
Queens,33700,3619
Queens,33900,3400
Queens,34700,3268
Queens,35100,4240
Queens,35200,2414
Queens,35300,2690
Queens,35700,4947
Queens,35800,3927
Queens,36100,2426
Queens,36300,2397
Queens,36500,3885
Queens,36600,2592
Queens,36700,2676
Queens,36800,2362
Queens,37100,1597
Queens,37300,2532
Queens,37500,3783
Queens,37600,5598
Queens,37700,4227
Queens,37900,6214
Queens,38100,6808
Queens,38301,0
Queens,38302,56
Queens,38400,2333
Queens,39400,2814
Queens,39800,1657
Queens,39900,4132
Queens,40000,1267
Queens,40100,7527
Queens,40200,1368
Queens,40300,6777
Queens,40400,3918
Queens,40500,3303
Queens,40700,8304
Queens,40900,5094
Queens,41100,3947
Queens,41300,4464
Queens,41400,4033
Queens,41500,4278
Queens,42400,2161
Queens,42600,512
Queens,42700,4604
Queens,43200,1166
Queens,43400,1956
Queens,43701,3381
Queens,43702,6476
Queens,43900,4790
Queens,44000,3669
Queens,44301,4033
Queens,44302,5223
Queens,44400,3236
Queens,44601,3367
Queens,44602,4596
Queens,44800,2571
Queens,45000,1943
Queens,45200,1153
Queens,45400,4773
Queens,45500,12330
Queens,45600,1338
Queens,45700,3355
Queens,45800,2016
Queens,45900,3975
Queens,46000,6006
Queens,46100,3089
Queens,46200,7296
Queens,46300,4284
Queens,46400,1643
Queens,46500,4247
Queens,46600,3058
Queens,46700,7112
Queens,46800,3829
Queens,46900,8570
Queens,47000,3247
Queens,47100,4425
Queens,47200,3760
Queens,47300,3997
Queens,47500,4835
Queens,47600,1326
Queens,47800,5294
Queens,47900,5456
Queens,48000,2506
Queens,48100,6781
Queens,48200,1452
Queens,48300,4047
Queens,48400,4979
Queens,48500,4598
Queens,48900,1486
Queens,49200,4750
Queens,49301,2134
Queens,49302,2811
Queens,49500,1358
Queens,49600,3030
Queens,49700,3021
Queens,49900,5071
Queens,50000,4323
Queens,50201,1410
Queens,50202,1344
Queens,50400,1831
Queens,50500,1657
Queens,50600,1553
Queens,50700,3442
Queens,50800,1837
Queens,51000,1540
Queens,51100,2097
Queens,51200,2619
Queens,51300,2367
Queens,51500,2852
Queens,51600,1866
Queens,51700,1957
Queens,51800,1931
Queens,52000,1521
Queens,52100,1983
Queens,52200,1532
Queens,52400,1739
Queens,52500,2063
Queens,52600,1802
Queens,52800,1442
Queens,53000,2240
Queens,53100,3114
Queens,53200,1675
Queens,53401,1907
Queens,53500,1123
Queens,53601,1577
Queens,53800,1755
Queens,53900,4147
Queens,54000,4222
Queens,54200,5074
Queens,54500,3722
Queens,54700,4643
Queens,54800,2319
Queens,54900,5308
Queens,55100,4573
Queens,55200,3064
Queens,55300,2454
Queens,55400,2303
Queens,55500,2147
Queens,55600,2153
Queens,55700,3915
Queens,55800,1732
Queens,55900,1217
Queens,56000,1647
Queens,56100,73
Queens,56200,1517
Queens,56400,1783
Queens,56500,1567
Queens,56600,1487
Queens,56700,4574
Queens,56800,4550
Queens,57700,3625
Queens,57900,1592
Queens,58000,3641
Queens,58100,2662
Queens,58200,4490
Queens,58300,3254
Queens,58500,4062
Queens,58700,3296
Queens,58900,4196
Queens,59000,1074
Queens,59100,5826
Queens,59200,1280
Queens,59300,3881
Queens,59400,1537
Queens,59500,4700
Queens,59600,1304
Queens,59800,1643
Queens,59900,1525
Queens,60000,1056
Queens,60100,2111
Queens,60300,1706
Queens,60600,1381
Queens,60701,25
Queens,60800,1413
Queens,61000,1268
Queens,61200,1597
Queens,61301,5295
Queens,61302,19
Queens,61400,1234
Queens,61601,2180
Queens,61602,1152
Queens,61800,1583
Queens,61900,2783
Queens,62000,1440
Queens,62100,2746
Queens,62200,1983
Queens,62300,1789
Queens,62400,1
Queens,62500,2388
Queens,62600,2620
Queens,62700,2879
Queens,62900,2782
Queens,63000,1579
Queens,63200,2134
Queens,63301,1416
Queens,63302,1476
Queens,63500,2513
Queens,63700,3148
Queens,63800,3425
Queens,63900,2747
Queens,64101,1960
Queens,64102,113
Queens,64500,1979
Queens,64600,2829
Queens,65000,2650
Queens,65400,2788
Queens,65501,0
Queens,65600,4853
Queens,65702,1675
Queens,65703,2597
Queens,65900,1666
Queens,66000,3233
Queens,66100,1495
Queens,66300,2601
Queens,66400,9612
Queens,66501,3275
Queens,66701,2575
Queens,66900,1706
Queens,67100,2100
Queens,67700,1786
Queens,67900,4094
Queens,68000,4708
Queens,68200,1102
Queens,68300,4210
Queens,68700,4630
Queens,69000,3252
Queens,69300,2883
Queens,69400,3314
Queens,69500,2128
Queens,69701,3616
Queens,69702,3911
Queens,70300,2010
Queens,70700,2303
Queens,70900,2483
Queens,71100,5272
Queens,71303,4973
Queens,71304,6136
Queens,71305,4871
Queens,71306,5811
Queens,71600,0
Queens,71701,5161
Queens,71702,3921
Queens,71900,2630
Queens,72100,4963
Queens,72300,2127
Queens,72900,1363
Queens,73100,1515
Queens,73700,2042
Queens,73900,5028
Queens,74100,3015
Queens,74300,4221
Queens,74500,3571
Queens,74700,3386
Queens,74900,1453
Queens,75701,4678
Queens,75702,4481
Queens,76901,4056
Queens,76902,1371
Queens,77300,2234
Queens,77500,2273
Queens,77902,5263
Queens,77903,2972
Queens,77904,6155
Queens,77905,2455
Queens,77906,3633
Queens,77907,3193
Queens,77908,3755
Queens,78800,1818
Queens,79000,2549
Queens,79200,2280
Queens,79300,1
Queens,79701,7055
Queens,79702,4502
Queens,79900,3425
Queens,80301,4382
Queens,80302,3504
Queens,80900,6850
Queens,81400,3543
Queens,81800,3478
Queens,83700,5388
Queens,83800,4970
Queens,84000,6478
Queens,84500,5318
Queens,84601,2730
Queens,84602,1053
Queens,84900,7642
Queens,85300,5764
Queens,85500,6649
Queens,85700,5953
Queens,85900,5873
Queens,86100,2370
Queens,86300,7277
Queens,86400,2634
Queens,86500,4514
Queens,86900,2131
Queens,87100,1752
Queens,88400,7337
Queens,88901,10266
Queens,89200,7430
Queens,90700,1355
Queens,91601,4079
Queens,91602,0
Queens,91800,17
Queens,91900,5766
Queens,92200,2206
Queens,92500,3681
Queens,92800,3246
Queens,92900,6496
Queens,93401,3789
Queens,93402,3657
Queens,93800,5218
Queens,93900,4400
Queens,94201,3380
Queens,94202,4700
Queens,94203,5369
Queens,94500,3971
Queens,94700,2577
Queens,95400,5368
Queens,96400,4441
Queens,97202,2795
Queens,97203,6865
Queens,97204,3544
Queens,97300,2016
Queens,98100,2249
Queens,98700,2444
Queens,99100,6507
Queens,99200,3803
Queens,99701,2670
Queens,99703,3892
Queens,99704,6868
Queens,99705,2632
Queens,99801,7608
Queens,99802,5283
Queens,99900,0
Queens,100801,2327
Queens,100802,8106
Queens,101001,9943
Queens,101002,4138
Queens,101700,5689
Queens,102900,3319
Queens,103201,6456
Queens,103202,6197
Queens,103300,4116
Queens,103900,6151
Queens,104700,7314
Queens,105900,3556
Queens,107201,2443
Queens,107202,0
Queens,108500,2613
Queens,109300,3034
Queens,109700,1887
Queens,109900,3277
Queens,111300,2559
Queens,112300,2102
Queens,112900,2242
Queens,113300,1537
Queens,113900,3322
Queens,114100,2406
Queens,114700,1673
Queens,115100,1116
Queens,115500,2114
Queens,115700,3388
Queens,115900,3991
Queens,116100,4589
Queens,116300,9104
Queens,116700,2067
Queens,117100,2743
Queens,117500,4990
Queens,118100,1840
Queens,118500,2114
Queens,118700,2521
Queens,118900,2468
Queens,119100,3273
Queens,119300,2252
Queens,119500,1349
Queens,119900,1507
Queens,120100,1668
Queens,120300,1642
Queens,120500,3024
Queens,120700,2794
Queens,121100,0
Queens,121500,4101
Queens,122300,3533
Queens,122701,10910
Queens,122702,6427
Queens,124100,3897
Queens,124700,3550
Queens,125700,3203
Queens,126500,1660
Queens,126700,4057
Queens,127700,3633
Queens,128300,73
Queens,129102,3341
Queens,129103,3566
Queens,129104,4102
Queens,130100,3791
Queens,133300,3679
Queens,133900,1302
Queens,134100,3259
Queens,134700,9572
Queens,136700,5879
Queens,137700,6606
Queens,138501,4743
Queens,138502,72
Queens,139900,1744
Queens,140300,2302
Queens,140901,914
Queens,140902,2603
Queens,141700,4475
Queens,142900,3624
Queens,143500,2199
Queens,144100,2926
Queens,144700,2927
Queens,145101,1360
Queens,145102,2468
Queens,145900,2772
Queens,146300,3000
Queens,146700,2736
Queens,147100,3341
Queens,147900,4241
Queens,148300,2863
Queens,150701,2930
Queens,150702,3178
Queens,152901,6401
Queens,152902,5126
Queens,155101,1806
Queens,155102,8185
Queens,156700,1790
Queens,157101,7216
Queens,157102,1996
Queens,157901,4800
Queens,157902,3836
Queens,157903,3944
Queens,161700,4297
Queens,162100,6197
Queens,990100,0
Staten Island,300,1927
Staten Island,600,2408
Staten Island,700,4915
Staten Island,800,5583
Staten Island,900,2112
Staten Island,1100,3987
Staten Island,1700,1788
Staten Island,1800,731
Staten Island,2001,2504
Staten Island,2002,3258
Staten Island,2100,4236
Staten Island,2700,2217
Staten Island,2900,5207
Staten Island,3300,3402
Staten Island,3600,2510
Staten Island,3900,2197
Staten Island,4000,12998
Staten Island,4700,3863
Staten Island,5000,3847
Staten Island,5900,2635
Staten Island,6400,3550
Staten Island,6700,2758
Staten Island,7000,8525
Staten Island,7400,4693
Staten Island,7500,3914
Staten Island,7700,1535
Staten Island,8100,4301
Staten Island,8900,0
Staten Island,9601,4024
Staten Island,9602,3461
Staten Island,9700,3925
Staten Island,10500,5153
Staten Island,11201,5758
Staten Island,11202,6428
Staten Island,11401,3067
Staten Island,11402,3450
Staten Island,12100,3065
Staten Island,12200,3813
Staten Island,12500,2939
Staten Island,12804,4259
Staten Island,12805,3158
Staten Island,12806,5955
Staten Island,13201,1558
Staten Island,13203,5433
Staten Island,13204,4843
Staten Island,13301,1633
Staten Island,13302,3587
Staten Island,13400,3946
Staten Island,13800,6535
Staten Island,14100,2690
Staten Island,14604,6422
Staten Island,14605,3836
Staten Island,14606,6372
Staten Island,14607,4552
Staten Island,14608,3510
Staten Island,14700,3412
Staten Island,15100,5141
Staten Island,15400,0
Staten Island,15601,6330
Staten Island,15602,3320
Staten Island,15603,4265
Staten Island,16901,2970
Staten Island,17005,4507
Staten Island,17007,4968
Staten Island,17008,7388
Staten Island,17009,4299
Staten Island,17010,8583
Staten Island,17011,4549
Staten Island,17012,4279
Staten Island,17300,2523
Staten Island,17600,4815
Staten Island,17700,7001
Staten Island,18100,2974
Staten Island,18701,1807
Staten Island,18702,7485
Staten Island,18901,5333
Staten Island,18902,5064
Staten Island,19700,1867
Staten Island,19800,6300
Staten Island,20100,3572
Staten Island,20700,6399
Staten Island,20801,8977
Staten Island,20803,6463
Staten Island,20804,5323
Staten Island,21300,5376
Staten Island,22300,2880
Staten Island,22600,8490
Staten Island,22800,105
Staten Island,23100,4683
Staten Island,23900,3250
Staten Island,24401,5823
Staten Island,24402,4259
Staten Island,24700,2702
Staten Island,24800,4741
Staten Island,25100,5714
Staten Island,27301,3820
Staten Island,27302,3667
Staten Island,27702,6193
Staten Island,27704,4108
Staten Island,27705,5351
Staten Island,27706,2950
Staten Island,27900,2137
Staten Island,29102,2953
Staten Island,29103,7245
Staten Island,29104,6735
Staten Island,30301,4929
Staten Island,30302,6369
Staten Island,31901,3265
Staten Island,31902,4848
Staten Island,32300,1250
Staten Island,990100,0
